-0.2190415859222412,-0.2656991183757782,-0.02722013182938099,-0.4529949128627777
-0.43080589175224304,0.2942560911178589,0.1652311235666275,-0.3621393144130707
0.030756603926420212,-0.09635761380195618,-0.04076089337468147,-0.45987850427627563
-0.18964165449142456,0.37347185611724854,0.29681962728500366,-0.4463317096233368
0.12577661871910095,-0.16355367004871368,-0.4436569809913635,0.06042090430855751
0.2094120979309082,0.31801125407218933,-0.4798007607460022,-0.06189940497279167
0.2833516299724579,0.2495143711566925,0.2449372112751007,0.5481914281845093
-0.029785508289933205,-0.1146124079823494,0.46960189938545227,-0.3383108973503113
0.4311748147010803,0.2763670086860657,0.21474571526050568,0.16176946461200714
-0.06729007512331009,-0.07557971775531769,0.24919089674949646,-0.31909602880477905
0.19408515095710754,-0.04072202369570732,-0.7029061913490295,-0.08399268984794617
-0.0671309158205986,0.3054123520851135,-0.29841747879981995,-0.1542326658964157
0.09294948726892471,-0.26279211044311523,0.43938353657722473,0.6527338027954102
0.14774246513843536,0.044515639543533325,0.16686393320560455,0.4097222685813904
-0.019558176398277283,-0.3471824526786804,-0.053436946123838425,0.37957262992858887
0.1152515783905983,0.05827505514025688,0.1814514845609665,0.27477720379829407
-0.10736820101737976,-0.0960792526602745,-0.43241000175476074,-0.02926977165043354
0.022492719814181328,0.28322136402130127,-0.4691722095012665,0.0958867147564888
